bp	genome_feature	SNP_count	consistency_index	CountsACGT	Min.No.ChangesonTree	Protein	Function
18769	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
18770	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18771	ORF1ab	5	0	0	0	ORF1ab	ORF1ab
18772	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18773	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18774	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18775	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18776	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18777	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18778	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18779	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18780	ORF1ab	4	0.333333333	0:0:46714:4	  3	ORF1ab	ORF1ab
18781	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
18782	ORF1ab	4	0.250000000	0:0:46713:4	  4	ORF1ab	ORF1ab
18783	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18784	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18785	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18786	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18787	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18788	ORF1ab	120	0.071428571	0:46595:0:120	 14	ORF1ab	ORF1ab
18789	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
18790	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18791	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18792	ORF1ab	3	0	0	0	ORF1ab	ORF1ab
18793	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18794	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
18795	ORF1ab	4	0.250000000	0:46715:0:4	  4	ORF1ab	ORF1ab
18796	ORF1ab	3	0.333333333	0:46716:0:3	  3	ORF1ab	ORF1ab
18797	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18798	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18799	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18800	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
18801	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
18802	ORF1ab	3	0	0	0	ORF1ab	ORF1ab
18803	ORF1ab	24	0.142857143	0:0:46697:23	  7	ORF1ab	ORF1ab
18804	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
18805	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18806	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18807	ORF1ab	3	0.666666667	1:46718:0:2	  3	ORF1ab	ORF1ab
18808	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18809	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18810	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18811	ORF1ab	4	0	0	0	ORF1ab	ORF1ab
18812	ORF1ab	3	0.666666667	46717:1:2:0	  3	ORF1ab	ORF1ab
18813	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
18814	ORF1ab	9	0.166666667	0:46712:0:9	  6	ORF1ab	ORF1ab
18815	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18816	ORF1ab	8	0.285714286	0:1:46712:7	  7	ORF1ab	ORF1ab
18817	ORF1ab	3	0.500000000	0:3:0:46718	  2	ORF1ab	ORF1ab
18818	ORF1ab	32	0.500000000	46688:0:32:0	  2	ORF1ab	ORF1ab
18819	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18820	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18821	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18822	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
18823	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18824	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18825	ORF1ab	2	0.500000000	46718:0:2:0	  2	ORF1ab	ORF1ab
18826	ORF1ab	7	0.666666667	1:0:46713:6	  3	ORF1ab	ORF1ab
18827	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18828	ORF1ab	19	0.100000000	0:46699:0:19	 10	ORF1ab	ORF1ab
18829	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18830	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18831	ORF1ab	19	0	0	0	ORF1ab	ORF1ab
18832	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18833	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18834	ORF1ab	3	0.500000000	0:3:0:46717	  2	ORF1ab	ORF1ab
18835	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18836	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18837	ORF1ab	3	0.500000000	0:3:0:46718	  2	ORF1ab	ORF1ab
18838	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18839	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18840	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18841	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18842	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18843	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
18844	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
18845	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18846	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18847	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18848	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18849	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18850	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18851	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18852	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18853	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18854	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18855	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18856	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18857	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18858	ORF1ab	3	0	0	0	ORF1ab	ORF1ab
18859	ORF1ab	35	0.166666667	0:0:46685:35	  6	ORF1ab	ORF1ab
18860	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18861	ORF1ab	2	0	0	0	ORF1ab	ORF1ab
18862	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18863	ORF1ab	7	0.333333333	0:7:0:46714	  3	ORF1ab	ORF1ab
18864	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
18865	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18866	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18867	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
18868	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18869	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18870	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18871	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18872	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18873	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
18874	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18875	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18876	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18877	ORF1ab	1533	0.034482759	0:45151:0:1533	 29	ORF1ab	ORF1ab
18878	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18879	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18880	ORF1ab	2	0.500000000	0:0:46717:2	  2	ORF1ab	ORF1ab
18881	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18882	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18883	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18884	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18885	ORF1ab	5	0.333333333	0:46714:0:5	  3	ORF1ab	ORF1ab
18886	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18887	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
18888	ORF1ab	9	0.166666667	0:46710:0:9	  6	ORF1ab	ORF1ab
18889	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18890	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
18891	ORF1ab	5	0.500000000	5:0:46715:0	  2	ORF1ab	ORF1ab
18892	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18893	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18894	ORF1ab	25	0.250000000	0:46694:0:25	  4	ORF1ab	ORF1ab
18895	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18896	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18897	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18898	ORF1ab	54	0.200000000	0:0:46666:54	  5	ORF1ab	ORF1ab
18899	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18900	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18901	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18902	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
18903	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
18904	ORF1ab	30	0	0	0	ORF1ab	ORF1ab
18905	ORF1ab	4	0.500000000	4:0:46716:0	  2	ORF1ab	ORF1ab
18906	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
18907	ORF1ab	23	0.125000000	0:0:46695:23	  8	ORF1ab	ORF1ab
18908	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18909	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18910	ORF1ab	2	0	0	0	ORF1ab	ORF1ab
18911	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18912	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18913	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18914	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18915	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18916	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18917	ORF1ab	2	0	0	0	ORF1ab	ORF1ab
18918	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18919	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18920	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18921	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
18922	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18923	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18924	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18925	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18926	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18927	ORF1ab	3	0	0	0	ORF1ab	ORF1ab
18928	ORF1ab	21	0.090909091	0:46698:0:21	 11	ORF1ab	ORF1ab
18929	ORF1ab	6	0.200000000	0:46715:0:6	  5	ORF1ab	ORF1ab
18930	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18931	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
18932	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18933	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18934	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18935	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18936	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18937	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
18938	ORF1ab	2	0	0	0	ORF1ab	ORF1ab
18939	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18940	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18941	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18942	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18943	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
18944	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18945	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
18946	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
18947	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18948	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
18949	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18950	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18951	ORF1ab	2	0	0	0	ORF1ab	ORF1ab
18952	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
18953	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18954	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18955	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18956	ORF1ab	2	0.500000000	46719:0:2:0	  2	ORF1ab	ORF1ab
18957	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18958	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18959	ORF1ab	4	0	0	0	ORF1ab	ORF1ab
18960	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
18961	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18962	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18963	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18964	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18965	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18966	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18967	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18968	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18969	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18970	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18971	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
18972	ORF1ab	54	0	0	0	ORF1ab	ORF1ab
18973	ORF1ab	3	0.333333333	0:0:46695:3	  3	ORF1ab	ORF1ab
18974	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18975	ORF1ab	2	0	0	0	ORF1ab	ORF1ab
18976	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18977	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18978	ORF1ab	8	0.500000000	46687:0:8:0	  2	ORF1ab	ORF1ab
18979	ORF1ab	3	0.333333333	0:46694:0:3	  3	ORF1ab	ORF1ab
18980	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18981	ORF1ab	6	0.166666667	0:46693:0:6	  6	ORF1ab	ORF1ab
18982	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
18983	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18984	ORF1ab	7	0.400000000	0:1:46690:6	  5	ORF1ab	ORF1ab
18985	ORF1ab	29	0.076923077	0:0:46670:29	 13	ORF1ab	ORF1ab
18986	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18987	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18988	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18989	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18990	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18991	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
18992	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18993	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18994	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
18995	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
18996	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
18997	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
18998	ORF1ab	378	0.500000000	0:46315:0:378	  2	ORF1ab	ORF1ab
18999	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19000	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19001	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19002	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
19003	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19004	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19005	ORF1ab	2	0	0	0	ORF1ab	ORF1ab
19006	ORF1ab	3	0.666666667	1:0:46691:2	  3	ORF1ab	ORF1ab
19007	ORF1ab	5	0.333333333	0:46691:0:5	  3	ORF1ab	ORF1ab
19008	ORF1ab	3	0	0	0	ORF1ab	ORF1ab
19009	ORF1ab	27	0.111111111	0:0:46669:27	  9	ORF1ab	ORF1ab
19010	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
19011	ORF1ab	17	0.090909091	0:46680:0:15	 11	ORF1ab	ORF1ab
19012	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19013	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19014	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
19015	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
19016	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19017	ORF1ab	37	0.071428571	0:46660:0:37	 14	ORF1ab	ORF1ab
19018	ORF1ab	7	0.333333333	0:46691:0:7	  3	ORF1ab	ORF1ab
19019	ORF1ab	3	0.500000000	0:46697:0:3	  2	ORF1ab	ORF1ab
19020	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19021	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
19022	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
19023	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19024	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19025	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19026	ORF1ab	4	0	0	0	ORF1ab	ORF1ab
19027	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
19028	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19029	ORF1ab	17	0.200000000	0:46683:0:17	  5	ORF1ab	ORF1ab
19030	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19031	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19032	ORF1ab	9	0.125000000	0:46690:0:9	  8	ORF1ab	ORF1ab
19033	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
19034	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19035	ORF1ab	2	0.500000000	2:0:0:46697	  2	ORF1ab	ORF1ab
19036	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19037	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19038	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19039	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19040	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19041	ORF1ab	3	0	0	0	ORF1ab	ORF1ab
19042	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19043	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19044	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
19045	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19046	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19047	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19048	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19049	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
19050	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19051	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19052	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19053	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19054	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19055	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19056	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
19057	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19058	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19059	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19060	ORF1ab	2	0.500000000	0:0:46701:2	  2	ORF1ab	ORF1ab
19061	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19062	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19063	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19064	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19065	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19066	ORF1ab	12	0	0	0	ORF1ab	ORF1ab
19067	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19068	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
19069	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19070	ORF1ab	2	0.500000000	0:46705:0:2	  2	ORF1ab	ORF1ab
19071	ORF1ab	2	0	0	0	ORF1ab	ORF1ab
19072	ORF1ab	25	0.100000000	0:0:46684:24	 10	ORF1ab	ORF1ab
19073	ORF1ab	14	0.333333333	46694:0:14:0	  3	ORF1ab	ORF1ab
19074	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
19075	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19076	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19077	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19078	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19079	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
19080	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19081	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19082	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19083	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
19084	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19085	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19086	ORF1ab	19	0.090909091	0:0:46689:18	 11	ORF1ab	ORF1ab
19087	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19088	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19089	ORF1ab	2	0.500000000	0:46707:0:2	  2	ORF1ab	ORF1ab
19090	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19091	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19092	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19093	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19094	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19095	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19096	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19097	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
19098	ORF1ab	4	0	0	0	ORF1ab	ORF1ab
19099	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19100	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19101	ORF1ab	11	0.142857143	0:0:46697:11	  7	ORF1ab	ORF1ab
19102	ORF1ab	8	0.250000000	0:46700:0:8	  4	ORF1ab	ORF1ab
19103	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19104	ORF1ab	2	0	0	0	ORF1ab	ORF1ab
19105	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19106	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
19107	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19108	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19109	ORF1ab	3	0.666666667	1:0:46705:2	  3	ORF1ab	ORF1ab
19110	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19111	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19112	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19113	ORF1ab	8	0.250000000	0:46697:0:8	  4	ORF1ab	ORF1ab
19114	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19115	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19116	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19117	ORF1ab	13	0.333333333	0:0:46696:12	  3	ORF1ab	ORF1ab
19118	ORF1ab	10	0.111111111	0:46697:0:10	  9	ORF1ab	ORF1ab
19119	ORF1ab	4	0	0	0	ORF1ab	ORF1ab
19120	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19121	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19122	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19123	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19124	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19125	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19126	ORF1ab	2	0.500000000	46706:0:2:0	  2	ORF1ab	ORF1ab
19127	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19128	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19129	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19130	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19131	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19132	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
19133	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19134	ORF1ab	2	0.500000000	46705:0:2:0	  2	ORF1ab	ORF1ab
19135	ORF1ab	2	0.500000000	0:2:0:46706	  2	ORF1ab	ORF1ab
19136	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19137	ORF1ab	2	0	0	0	ORF1ab	ORF1ab
19138	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
19139	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19140	ORF1ab	39	0.333333333	0:46669:0:39	  3	ORF1ab	ORF1ab
19141	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19142	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19143	ORF1ab	7	0	0	0	ORF1ab	ORF1ab
19144	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19145	ORF1ab	44	0.083333333	0:46664:0:44	 12	ORF1ab	ORF1ab
19146	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19147	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19148	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19149	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
19150	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19151	ORF1ab	13	0.125000000	0:46695:0:13	  8	ORF1ab	ORF1ab
19152	ORF1ab	6	0.250000000	0:46700:0:6	  4	ORF1ab	ORF1ab
19153	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19154	ORF1ab	23	0.166666667	0:46685:0:23	  6	ORF1ab	ORF1ab
19155	ORF1ab	2	0.500000000	46706:0:2:0	  2	ORF1ab	ORF1ab
19156	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
19157	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19158	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19159	ORF1ab	35	0	0	0	ORF1ab	ORF1ab
19160	ORF1ab	4	0.250000000	0:46705:0:4	  4	ORF1ab	ORF1ab
19161	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19162	ORF1ab	4	0.500000000	0:0:46704:4	  2	ORF1ab	ORF1ab
19163	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
19164	ORF1ab	16	0.100000000	0:46690:0:16	 10	ORF1ab	ORF1ab
19165	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19166	ORF1ab	3	0.500000000	46706:0:3:0	  2	ORF1ab	ORF1ab
19167	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19168	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19169	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19170	ORF1ab	375	0.058823529	0:46326:0:326	 17	ORF1ab	ORF1ab
19171	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19172	ORF1ab	3	0.333333333	0:46705:0:3	  3	ORF1ab	ORF1ab
19173	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
19174	ORF1ab	0	0	0	0	ORF1ab	ORF1ab
19175	ORF1ab	1	0	0	0	ORF1ab	ORF1ab
